-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS22830	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS11790	helix-turn-helix transcriptional regulator
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS17300	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS14695	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS20920	transposase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS15220	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS05240	nuclear transport factor 2 family protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS15575	HAD family hydrolase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS19780	type II toxin-antitoxin system VapC family toxin
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS00890	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS11045	AIPR family protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS13160	site-specific integrase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS07895	type II toxin-antitoxin system RelE/ParE family toxin
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS09625	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS23165	magnesium transporter
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS22850	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS18840	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS02260	UxaA family hydrolase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS08655	methyltransferase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS17930	transcriptional initiation protein Tat
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS21665	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS13675	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS06145	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS10815	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS02290	DUF521 domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS11065	sigma-70 family RNA polymerase sigma factor
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS00275	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS04430	TetR/AcrR family transcriptional regulator
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS16555	molybdopterin converting factor subunit 1
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS07565	DUF748 domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS21695	EAL domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS00815	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS09225	nitronate monooxygenase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS10805	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS18875	phenol hydroxylase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS18960	2-hydroxymuconate tautomerase family protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS22935	replication initiation protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS10930	P-type conjugative transfer protein TrbJ
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS20735	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS07350	diguanylate cyclase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS09045	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS12465	TolC family protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS18955	transporter
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS08735	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS16985	type IV secretion system DNA-binding domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS01000	sensor histidine kinase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS14260	transcription initiation protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS17565	EI24 domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS20750	chromate efflux transporter
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS16155	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS16240	U32 family peptidase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS15290	glyoxalase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS22610	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS18130	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS08350	AAA family ATPase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS14680	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS19735	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS10315	ubiquinol-cytochrome c reductase iron-sulfur subunit
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS15175	IS4 family transposase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS05960	type II toxin-antitoxin system ParD family antitoxin
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS13135	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS19785	AbrB/MazE/SpoVT family DNA-binding domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS23410	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS03265	methyltransferase domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS21720	molybdopterin-dependent oxidoreductase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS02780	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS23545	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS20480	nitrate/nitrite transporter
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS00785	flagellar motor stator protein MotA
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS10235	4Fe-4S dicluster domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS20110	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS10285	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS10985	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS04455	tricarballylate utilization 4Fe-4S protein TcuB
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS12220	NAD-dependent epimerase/dehydratase family protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS23220	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS11940	helix-turn-helix domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS21950	amidohydrolase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS11895	F0F1 ATP synthase subunit beta
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS23530	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS17215	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS01300	PHB depolymerase family esterase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS05810	ABC transporter ATP-binding protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS12455	sigma 54-interacting transcriptional regulator
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS02250	ABC transporter ATP-binding protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS18965	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS14455	FCD domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS16500	thioredoxin family protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS10080	acetyl-CoA C-acyltransferase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS12200	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS12210	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS16130	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS21520	type II toxin-antitoxin system RelE/ParE family toxin
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS16360	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS08875	EAL domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS15600	cyclic nucleotide-binding domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS00670	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS05905	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS14050	respiratory nitrate reductase subunit gamma
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS18415	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS01025	heme-degrading domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS06455	YdcH family protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS11150	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS23440	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS02830	glycosyltransferase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS23690	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS22835	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS22980	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS23635	type II toxin-antitoxin system VapC family toxin
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS21910	site-specific integrase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS09160	potassium transporter
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS03525	transcriptional regulator GcvA
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS15555	transketolase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS16380	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS17005	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS00555	phosphotransferase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS08620	type II toxin-antitoxin system prevent-host-death family antitoxin
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS23680	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS14035	transposase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS14925	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS00820	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS06075	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS08345	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS15860	transporter
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS11965	protein-L-isoaspartate(D-aspartate) O-methyltransferase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS16620	type I-C CRISPR-associated endonuclease Cas1
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS18750	tryptophan--tRNA ligase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS13410	polyphosphate kinase 2
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS14355	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS11385	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS12310	ATP-binding cassette domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS19600	OsmC family protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS01795	DUF2147 domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS11050	PD-(D/E)XK motif protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS21820	FAD-dependent oxidoreductase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS17765	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS18925	alpha/beta fold hydrolase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS10180	IS5 family transposase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS15120	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS18380	BrnT family toxin
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS21095	NADH:flavin oxidoreductase/NADH oxidase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS16635	2-oxoisovalerate dehydrogenase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS17010	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS23365	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS17110	cytoplasmic protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS23230	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS08745	IS66 family insertion sequence element accessory protein TnpB
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS03455	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS23445	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS21825	IS110-like element ISCARN28 family transposase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS01105	RidA family protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS02200	succinate dehydrogenase/fumarate reductase iron-sulfur subunit
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS11265	ATP-binding protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS12025	ribose-phosphate diphosphokinase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS14670	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS10230	IS110 family transposase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS14690	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS23350	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS14430	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS16345	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS19975	phosphoribosyl-ATP diphosphatase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS20965	AbrB family transcriptional regulator
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS21610	addiction module killer protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS08425	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS02255	ABC transporter substrate-binding protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS10940	putative addiction module antidote protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS09080	transcriptional regulator
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS11135	IS110 family transposase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS14190	AI-2E family transporter
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS13020	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS22860	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS22235	IS630 family transposase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS12110	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS18245	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS16625	CRISPR-associated protein Cas4
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS17015	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS01965	pirin family protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS22900	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS19060	Crp/Fnr family transcriptional regulator
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS10280	recombinase family protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS15840	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS18920	2-hydroxymuconic semialdehyde dehydrogenase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS06690	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS18915	heme-binding protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS08710	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS23270	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS02220	fumarate hydrolyase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS13650	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS06510	6-carboxytetrahydropterin synthase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS14235	VOC family protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS14750	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS01015	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS23060	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS13475	heavy metal sensor histidine kinase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS16205	DUF2249 domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS05180	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS21410	PQQ-binding-like beta-propeller repeat protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS04295	Glu/Leu/Phe/Val dehydrogenase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS17615	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS18395	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS14860	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS01855	IS630 family transposase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS09195	5-oxoprolinase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS23375	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS02105	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS04790	FprA family A-type flavoprotein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS21475	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS08545	transposase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS16480	helix-turn-helix domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS10310	heteromeric transposase endonuclease subunit TnsA
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS12445	aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS12160	biotin transporter BioY
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS12430	DUF3291 domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS21690	recombinase family protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS12015	universal stress protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS19615	rubredoxin
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS23265	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS06070	tetratricopeptide repeat protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS13025	chromate resistance protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS18365	BrnT family toxin
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS14080	response regulator
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS03655	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS05920	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS23040	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS19025	winged helix DNA-binding protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS17190	alpha/beta hydrolase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS21880	cupin domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS22845	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS09380	conjugal transfer protein TrbC
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS17650	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS12785	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS16385	relaxase/mobilization nuclease domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS18890	YHS domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS23475	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS17195	CBS domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS01120	formamidase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS00780	flagellar motor protein MotB
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS09270	GNAT family N-acetyltransferase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS07600	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS23160	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS08430	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS08715	MazF family transcriptional regulator
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS12805	crotonase/enoyl-CoA hydratase family protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS15125	DNA adenine methylase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS17825	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS16110	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS18805	diguanylate cyclase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS03875	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS18970	GGDEF domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS05640	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS10095	DUF2442 domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS21125	IS630 family transposase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS02945	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS03605	Lrp/AsnC family transcriptional regulator
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS11390	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS12510	HD domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS15395	arsenic transporter
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS15985	peptidase S26
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS14375	patatin-like phospholipase family protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS05550	DUF4136 domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS09125	relaxase/mobilization nuclease domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS11155	GFA family protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS08640	class I SAM-dependent methyltransferase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS12115	DUF2252 family protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS08400	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS12790	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS15570	transaldolase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS21840	DUF2200 domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS22180	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS01955	PA0069 family radical SAM protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS17835	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS08420	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS11300	WYL domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS16220	ribonucleoside triphosphate reductase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS14170	CoA transferase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS17055	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS02270	flagellar biosynthesis protein FlgA
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS09090	DUF853 family protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS10165	helix-turn-helix domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS21100	3-isopropylmalate dehydratase small subunit
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS22615	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS09245	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS13450	DUF411 domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS13040	cupredoxin domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS00430	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS01385	ferritin-like domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS08485	HD domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS23510	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS12935	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS17755	hypothetical protein
